Date,Open,High,Low,Close,Adj Close,Volume
2011-11-14,64.690002,64.750000,64.000000,64.279999,51.395725,1189700
2011-11-15,64.080002,64.970001,63.860001,64.669998,51.707573,1076700
2011-11-16,63.990002,64.779999,63.480000,63.590000,50.844040,3342400
2011-11-17,63.480000,63.650002,62.160000,62.549999,50.012505,1795500
2011-11-18,62.799999,62.860001,62.209999,62.459999,49.940544,2139800
2011-11-21,61.529999,61.590000,60.750000,61.299999,49.013054,2008400
2011-11-22,61.119999,61.490002,60.680000,61.009998,48.781178,1586600
2011-11-23,60.430000,60.509998,59.619999,59.650002,47.693775,2141900
2011-11-25,59.490002,60.180000,59.450001,59.459999,47.541855,1011000
2011-11-28,61.090000,61.459999,60.770000,61.250000,48.973068,1887100
2011-11-29,61.459999,61.830002,61.200001,61.439999,49.124985,1229700
2011-11-30,63.209999,64.150002,63.110001,64.040001,51.203850,2363400
2011-12-01,63.950001,64.410004,63.759998,64.040001,51.203850,1561400
2011-12-02,64.650002,64.870003,63.959999,64.010002,51.179871,1746900
2011-12-05,64.940002,65.250000,64.349998,64.709999,51.739540,2032800
2011-12-06,64.769997,65.139999,64.459999,64.739998,51.763538,1241400
2011-12-07,64.519997,65.160004,63.980000,64.910004,51.899483,3885800
2011-12-08,64.500000,64.620003,63.279999,63.439999,50.724098,1964600
2011-12-09,63.700001,64.709999,63.630001,64.570000,51.627613,2099300
2011-12-12,63.950001,64.000000,63.070000,63.580002,50.836052,1369700
2011-12-13,63.970001,64.300003,62.610001,62.900002,50.292355,1525300
2011-12-14,62.599998,62.849998,62.049999,62.180000,49.716663,1896300
2011-12-15,62.910000,62.919998,62.270000,62.410000,49.900558,5062400
2011-12-16,62.849998,63.290001,62.439999,62.619999,50.068451,1320400
2011-12-19,62.910000,63.009998,61.759998,61.889999,49.484802,2382900
2011-12-20,62.910000,63.919998,62.810001,63.830002,51.035934,2053200
2011-12-21,63.459999,63.709999,62.820000,63.590000,51.133244,1728200
2011-12-22,63.860001,64.260002,63.759998,64.250000,51.663940,1636000
2011-12-23,64.419998,64.739998,64.230003,64.739998,52.057961,3194000
2011-12-27,64.639999,64.940002,64.519997,64.750000,52.066010,3100800
2011-12-28,64.779999,64.820000,63.810001,63.959999,51.430759,2096300
2011-12-29,64.040001,64.620003,64.000000,64.589996,51.937344,1565200
2011-12-30,64.470001,64.650002,64.290001,64.300003,51.704159,1267600
2012-01-03,65.410004,65.720001,65.139999,65.209999,52.435902,2230400
2012-01-04,65.150002,65.349998,64.769997,65.239998,52.460007,1647400
2012-01-05,64.940002,65.599998,64.580002,65.529999,52.693207,1146300
2012-01-06,65.559998,65.599998,65.099998,65.379997,52.572578,1640000
2012-01-09,65.529999,65.620003,65.190002,65.529999,52.693207,1978900
2012-01-10,66.199997,66.389999,66.059998,66.180000,53.215897,1368200
2012-01-11,65.959999,66.339996,65.879997,66.300003,53.312370,1825300
2012-01-12,66.480003,66.510002,65.900002,66.459999,53.441036,945000
2012-01-13,65.980003,66.150002,65.500000,66.150002,53.191750,1294700
2012-01-17,66.730003,66.820000,66.180000,66.300003,53.312370,2181700
2012-01-18,66.330002,67.110001,66.169998,67.099998,53.955635,2007300
2012-01-19,67.370003,67.570000,67.160004,67.510002,54.285339,4201300
2012-01-20,67.360001,67.529999,67.209999,67.529999,54.301411,1537600
2012-01-23,67.529999,67.910004,67.190002,67.550003,54.317501,3387500
2012-01-24,67.160004,67.570000,67.010002,67.540001,54.309467,1551900
2012-01-25,67.480003,68.290001,67.209999,68.160004,54.807999,1737900
2012-01-26,68.480003,68.599998,67.529999,67.809998,54.526573,2632700
2012-01-27,67.480003,68.000000,67.440002,67.860001,54.566780,2056600
2012-01-30,67.220001,67.680000,66.949997,67.589996,54.349667,1760300
2012-01-31,68.000000,68.040001,67.269997,67.559998,54.325546,2250500
2012-02-01,68.129997,68.620003,68.029999,68.339996,54.952744,1993200
2012-02-02,68.489998,68.629997,68.190002,68.459999,55.049232,19893800
2012-02-03,69.190002,69.500000,69.059998,69.480003,55.869434,2399700
2012-02-06,69.239998,69.470001,69.099998,69.440002,55.837273,2289600
2012-02-07,69.300003,69.709999,69.029999,69.599998,55.965912,1967000
2012-02-08,69.660004,69.849998,69.290001,69.750000,56.086559,2407100
2012-02-09,69.879997,69.959999,69.419998,69.860001,56.174988,1780800
2012-02-10,69.230003,69.379997,69.040001,69.309998,55.732716,1365200
2012-02-13,69.820000,69.910004,69.510002,69.839996,56.158905,1499600
2012-02-14,69.699997,69.779999,69.290001,69.739998,56.078480,1875500
2012-02-15,70.000000,70.099998,69.279999,69.440002,55.837273,2022900
2012-02-16,69.449997,70.320000,69.349998,70.269997,56.504688,1601500
2012-02-17,70.480003,70.519997,70.180000,70.370003,56.585102,2093300
2012-02-21,70.580002,70.680000,70.129997,70.339996,56.560955,1525900
2012-02-22,70.209999,70.410004,69.989998,70.120003,56.384052,1781800
2012-02-23,70.080002,70.529999,69.820000,70.510002,56.697662,1500800
2012-02-24,70.650002,70.779999,70.470001,70.610001,56.778088,1267400
2012-02-27,70.139999,70.889999,69.970001,70.669998,56.826324,1350500
2012-02-28,70.739998,70.949997,70.570000,70.870003,56.987160,1839300
2012-02-29,70.980003,71.190002,70.400002,70.410004,56.617264,2211400
2012-03-01,70.669998,71.089996,70.610001,70.949997,57.051460,2413800
2012-03-02,70.900002,70.970001,70.440002,70.599998,56.770008,1609400
2012-03-05,70.440002,70.500000,70.029999,70.279999,56.512703,2700400
2012-03-06,69.610001,69.620003,68.970001,69.150002,55.604073,2393600
2012-03-07,69.400002,69.830002,69.300003,69.750000,56.086559,1411000
2012-03-08,70.220001,70.599998,69.980003,70.470001,56.665493,1697300
2012-03-09,70.599998,71.010002,70.519997,70.820000,56.946922,1462200
2012-03-12,70.860001,70.940002,70.550003,70.769997,56.906731,1431600
2012-03-13,71.180000,72.080002,71.050003,72.080002,57.960117,1521000
2012-03-14,72.099998,72.250000,71.709999,71.930000,57.839478,1893700
2012-03-15,72.040001,72.389999,71.830002,72.349998,58.177223,1713900
2012-03-16,72.500000,72.540001,72.300003,72.459999,58.265690,1178200
2012-03-19,72.410004,72.989998,72.330002,72.730003,58.482800,1963700
2012-03-20,72.339996,72.580002,72.080002,72.480003,58.281738,1547300
2012-03-21,72.510002,72.610001,72.209999,72.400002,58.217445,2033400
2012-03-22,71.849998,72.019997,71.570000,71.820000,57.751041,1823700
2012-03-23,71.839996,72.180000,71.449997,72.110001,57.984234,1260600
2012-03-26,72.339996,72.800003,72.339996,72.800003,58.790173,1585200
2012-03-27,72.849998,72.940002,72.540001,72.559998,58.596329,2398100
2012-03-28,72.500000,72.660004,71.730003,72.199997,58.305645,2864300
2012-03-29,71.800003,72.169998,71.440002,72.070000,58.200665,1567300
2012-03-30,72.470001,72.480003,71.959999,72.260002,58.354099,1244400
2012-04-02,72.260002,73.059998,72.089996,72.870003,58.846710,2391100
2012-04-03,72.790001,72.940002,72.199997,72.629997,58.652882,1861200
2012-04-04,72.080002,72.089996,71.550003,71.820000,57.998764,2402000
2012-04-05,71.620003,71.970001,71.500000,71.769997,57.958385,1198700
2012-04-09,70.800003,71.209999,70.699997,70.930000,57.280052,1735700
2012-04-10,70.779999,70.959999,69.570000,69.599998,56.205994,5396000
2012-04-11,70.370003,70.500000,70.099998,70.180000,56.674370,2120500
2012-04-12,70.320000,71.279999,70.269997,71.239998,57.530392,1428600
2012-04-13,71.050003,71.050003,70.330002,70.370003,56.827812,1567400
2012-04-16,70.750000,70.849998,70.040001,70.300003,56.771267,1439000
2012-04-17,70.779999,71.559998,70.720001,71.370003,57.635365,1287900
2012-04-18,71.129997,71.349998,70.980003,71.120003,57.433487,1873500
2012-04-19,71.080002,71.470001,70.370003,70.709999,57.102386,2368300
2012-04-20,71.059998,71.290001,70.800003,70.820000,57.191200,1219600
2012-04-23,70.120003,70.250000,69.709999,70.209999,56.698605,2151700
2012-04-24,70.320000,70.639999,70.180000,70.440002,56.884346,2764700
2012-04-25,71.139999,71.500000,71.099998,71.480003,57.724205,1536200
2012-04-26,71.379997,72.089996,71.300003,72.000000,58.144119,1029400
2012-04-27,72.150002,72.349998,71.769997,72.169998,58.281425,1252600
2012-04-30,72.000000,72.099998,71.650002,71.800003,57.982609,1108900
2012-05-01,71.800003,72.790001,71.730003,72.260002,58.354099,2125400
2012-05-02,71.870003,72.160004,71.589996,72.099998,58.224880,1403700
2012-05-03,72.129997,72.150002,71.290001,71.470001,57.716110,1432600
2012-05-04,71.080002,71.129997,70.230003,70.279999,56.755131,1771800
2012-05-07,70.089996,70.559998,70.000000,70.330002,56.795521,1105600
2012-05-08,69.940002,70.169998,69.150002,70.070000,56.585537,1909000
2012-05-09,69.300003,70.080002,68.989998,69.650002,56.246384,2191700
2012-05-10,70.190002,70.220001,69.669998,69.830002,56.391735,2928000
2012-05-11,69.349998,70.239998,69.320000,69.639999,56.238297,1075400
2012-05-14,69.010002,69.320000,68.730003,68.849998,55.600338,1631300
2012-05-15,68.800003,69.199997,68.339996,68.480003,55.301533,1185200
2012-05-16,68.750000,69.070000,68.139999,68.160004,55.043114,1893600
2012-05-17,68.160004,68.250000,66.980003,66.980003,54.090187,2499400
2012-05-18,67.220001,67.379997,66.300003,66.419998,53.637966,4340800
2012-05-21,66.620003,67.650002,66.459999,67.650002,54.631256,2172400
2012-05-22,67.760002,68.260002,67.279999,67.669998,54.647404,1907800
2012-05-23,67.230003,67.889999,66.559998,67.790001,54.744331,1777100
2012-05-24,67.989998,68.070000,67.330002,67.919998,54.849293,1193600
2012-05-25,67.930000,68.080002,67.589996,67.760002,54.720104,692900
2012-05-29,68.260002,68.690002,68.059998,68.580002,55.382278,2231400
2012-05-30,68.000000,68.029999,67.379997,67.500000,54.510113,962400
2012-05-31,67.510002,67.830002,66.750000,67.330002,54.372841,1701100
2012-06-01,66.239998,66.470001,65.570000,65.599998,52.975761,2883200
2012-06-04,65.639999,65.879997,64.940002,65.540001,52.927319,3083000
2012-06-05,65.389999,66.150002,65.339996,66.040001,53.331089,1918900
2012-06-06,66.559998,67.580002,66.510002,67.580002,54.574749,1571300
2012-06-07,68.379997,68.400002,67.419998,67.500000,54.510113,2965700
2012-06-08,67.339996,68.089996,67.110001,68.089996,54.986591,1076900
2012-06-11,68.650002,68.709999,67.040001,67.139999,54.219402,1439700
2012-06-12,67.250000,67.919998,66.970001,67.870003,54.808933,1324600
2012-06-13,67.650002,68.080002,67.160004,67.370003,54.405140,1517100
2012-06-14,67.500000,68.320000,67.320000,68.070000,54.970444,1638500
2012-06-15,68.279999,68.849998,68.230003,68.769997,55.535717,3736600
2012-06-18,68.550003,69.139999,68.330002,68.970001,55.697235,1790500
2012-06-19,69.360001,69.989998,69.250000,69.699997,56.286720,1461100
2012-06-20,69.720001,69.930000,69.089996,69.570000,56.181751,1764800
2012-06-21,69.639999,69.720001,67.940002,68.000000,54.913887,1732700
2012-06-22,68.349998,68.669998,68.099998,68.550003,55.358059,1218300
2012-06-25,67.480003,67.500000,66.839996,67.089996,54.453888,3125500
2012-06-26,67.260002,67.629997,66.879997,67.410004,54.713612,2155800
2012-06-27,67.599998,68.160004,67.580002,68.059998,55.241180,2700300
2012-06-28,67.610001,67.980003,67.110001,67.919998,55.127544,1266600
2012-06-29,69.190002,69.699997,68.970001,69.699997,56.572266,2008600
2012-07-02,69.870003,69.949997,69.379997,69.889999,56.726498,1567800
2012-07-03,69.949997,70.489998,69.839996,70.459999,57.189152,1297100
2012-07-05,70.220001,70.489998,69.879997,70.169998,56.953785,1128100
2012-07-06,69.540001,69.639999,69.139999,69.510002,56.418076,2093000
2012-07-09,69.400002,69.489998,69.040001,69.339996,56.280098,1117200
2012-07-10,69.699997,69.820000,68.480003,68.720001,55.776859,1234800
2012-07-11,68.760002,68.949997,68.300003,68.669998,55.736279,854400
2012-07-12,68.250000,68.660004,67.820000,68.400002,55.517151,1466600
2012-07-13,68.540001,69.540001,68.519997,69.470001,56.385601,2240100
2012-07-16,69.330002,69.500000,69.010002,69.300003,56.247627,670900
2012-07-17,69.580002,69.879997,68.809998,69.760002,56.620987,1976200
2012-07-18,69.559998,70.449997,69.540001,70.260002,57.026806,1975400
2012-07-19,70.410004,70.629997,70.139999,70.379997,57.124203,1023300
2012-07-20,70.019997,70.080002,69.669998,69.739998,56.604755,1028600
2012-07-23,68.660004,69.169998,68.349998,68.970001,55.979790,1398100
2012-07-24,69.040001,69.059998,67.900002,68.349998,55.476566,1128500
2012-07-25,68.510002,68.680000,68.029999,68.360001,55.484673,1299400
2012-07-26,69.370003,69.570000,68.970001,69.400002,56.328808,1121000
2012-07-27,69.820000,70.940002,69.669998,70.769997,57.440750,1422100
2012-07-30,70.709999,71.050003,70.489998,70.699997,57.383926,1882700
2012-07-31,70.629997,70.820000,70.309998,70.309998,57.067402,841100
2012-08-01,70.669998,70.690002,69.980003,70.029999,56.840130,1300600
2012-08-02,69.559998,70.029999,69.029999,69.550003,56.450531,1165700
2012-08-03,70.589996,71.129997,70.500000,70.959999,57.594982,1486400
2012-08-06,71.129997,71.419998,71.080002,71.139999,57.741058,1019600
2012-08-07,71.459999,71.879997,71.430000,71.570000,58.090080,1085900
2012-08-08,71.320000,71.750000,71.290001,71.660004,58.163143,945700
2012-08-09,71.529999,71.879997,71.510002,71.720001,58.211823,699200
2012-08-10,71.500000,71.870003,71.330002,71.860001,58.325459,1391300
2012-08-13,71.730003,71.849998,71.379997,71.800003,58.276756,1489400
2012-08-14,72.080002,72.120003,71.589996,71.779999,58.260513,1070300
2012-08-15,71.690002,72.029999,71.660004,71.940002,58.390400,897400
2012-08-16,72.019997,72.580002,71.820000,72.489998,58.836826,1422600
2012-08-17,72.559998,72.690002,72.440002,72.629997,58.950420,1140400
2012-08-20,72.529999,72.629997,72.300003,72.620003,58.942314,1145100
2012-08-21,72.800003,73.110001,72.250000,72.470001,58.820560,2609400
2012-08-22,72.220001,72.529999,72.019997,72.379997,58.747520,2093300
2012-08-23,72.260002,72.269997,71.720001,71.839996,58.309231,1682300
2012-08-24,71.639999,72.379997,71.599998,72.250000,58.642021,969800
2012-08-27,72.419998,72.519997,72.129997,72.239998,58.633881,933600
2012-08-28,72.099998,72.440002,71.980003,72.230003,58.625778,884000
2012-08-29,72.360001,72.510002,72.089996,72.320000,58.698814,1230700
2012-08-30,72.050003,72.050003,71.629997,71.779999,58.260513,718000
2012-08-31,72.230003,72.449997,71.680000,72.209999,58.609543,1273600
2012-09-04,72.139999,72.389999,71.620003,72.160004,58.568966,1194900
2012-09-05,72.230003,72.419998,72.010002,72.160004,58.568966,998200
2012-09-06,72.550003,73.610001,72.550003,73.599998,59.737724,1738500
2012-09-07,73.750000,73.959999,73.680000,73.959999,60.029938,1408300
2012-09-10,73.879997,73.980003,73.500000,73.519997,59.672810,962600
2012-09-11,73.559998,73.949997,73.550003,73.680000,59.802670,1335000
2012-09-12,73.989998,74.040001,73.720001,73.989998,60.054298,1364800
2012-09-13,73.970001,75.320000,73.839996,75.099998,60.955215,2242100
2012-09-14,75.220001,75.910004,75.199997,75.500000,61.279888,5731100
2012-09-17,75.370003,75.430000,74.970001,75.190002,61.028301,1347900
2012-09-18,75.040001,75.160004,74.860001,75.059998,60.922741,2004200
2012-09-19,75.120003,75.330002,74.949997,75.120003,60.971466,836100
2012-09-20,74.750000,75.050003,74.510002,75.019997,60.890278,2569500
2012-09-21,75.400002,75.410004,75.019997,75.040001,60.906532,954600
2012-09-24,74.330002,74.690002,74.260002,74.510002,60.771130,1437100
2012-09-25,74.690002,74.790001,73.650002,73.750000,60.151268,1619200
2012-09-26,73.669998,73.680000,73.040001,73.260002,59.751640,1482600
2012-09-27,73.570000,74.129997,73.349998,73.989998,60.347019,956900
2012-09-28,73.709999,73.940002,73.360001,73.650002,60.069714,1398000
2012-10-01,73.989998,74.470001,73.629997,73.779999,60.175751,1864000
2012-10-02,74.089996,74.209999,73.550003,73.889999,60.265476,2136000
2012-10-03,74.059998,74.339996,73.669998,74.160004,60.485672,1118800
2012-10-04,74.410004,74.739998,74.309998,74.720001,60.942413,1614500
2012-10-05,75.050003,75.250000,74.470001,74.699997,60.926079,1317400
2012-10-08,74.379997,74.529999,74.260002,74.410004,60.689568,1128700
2012-10-09,74.360001,74.410004,73.639999,73.660004,60.077862,4611600
2012-10-10,73.650002,73.709999,73.120003,73.230003,59.727165,1264000
2012-10-11,73.800003,73.879997,73.330002,73.339996,59.816868,1405800
2012-10-12,73.379997,73.580002,72.879997,73.019997,59.555874,2111900
2012-10-15,73.169998,73.680000,72.940002,73.620003,60.045250,948800
2012-10-16,73.949997,74.410004,73.900002,74.379997,60.665108,2616300
2012-10-17,74.440002,74.790001,74.300003,74.730003,60.950569,1265200
2012-10-18,74.570000,74.870003,74.309998,74.580002,60.828201,1156900
2012-10-19,74.349998,74.349998,73.110001,73.290001,59.776081,1466500
2012-10-22,73.190002,73.419998,72.730003,73.290001,59.776081,1394100
2012-10-23,72.500000,72.650002,71.949997,72.360001,59.017582,2302400
2012-10-24,72.629997,72.730003,72.040001,72.160004,58.854446,1250400
2012-10-25,72.680000,72.800003,71.919998,72.360001,59.017582,1092600
2012-10-26,72.300003,72.540001,71.800003,72.279999,58.952312,1154800
2012-10-31,72.580002,72.629997,72.000000,72.320000,58.984932,1373200
2012-11-01,72.540001,73.269997,72.449997,73.230003,59.727165,1519100
2012-11-02,73.610001,73.629997,72.430000,72.470001,59.107285,1467200
2012-11-05,72.389999,72.820000,72.199997,72.699997,59.294865,1368200
2012-11-06,72.900002,73.510002,72.820000,73.250000,59.743465,1066100
2012-11-07,72.620003,72.629997,71.279999,71.610001,58.405865,4727300
2012-11-08,71.599998,71.919998,70.699997,70.699997,57.663654,1926100
2012-11-09,70.540001,71.720001,70.480003,70.769997,57.720741,1974100
2012-11-12,70.989998,71.099998,70.680000,70.809998,57.753368,3436500
2012-11-13,70.449997,71.269997,70.360001,70.540001,57.533173,1497500
2012-11-14,70.779999,70.870003,69.370003,69.550003,56.725677,3587700
2012-11-15,69.500000,69.790001,69.070000,69.370003,56.578903,2332100
2012-11-16,69.470001,69.910004,68.900002,69.750000,56.888824,1807200
2012-11-19,70.570000,71.199997,70.540001,71.190002,58.063309,2239700
2012-11-20,71.099998,71.339996,70.709999,71.269997,58.128551,2151200
2012-11-21,71.300003,71.480003,71.180000,71.449997,58.275360,1144700
2012-11-23,71.769997,72.379997,71.730003,72.379997,59.033890,787900
2012-11-26,72.059998,72.290001,71.820000,72.290001,58.960472,1698500
2012-11-27,72.169998,72.440002,71.889999,71.910004,58.650543,1655500
2012-11-28,71.650002,72.510002,71.239998,72.480003,59.115452,1733100
2012-11-29,72.820000,73.050003,72.500000,72.900002,59.458000,3237100
2012-11-30,72.910004,73.019997,72.650002,72.879997,59.441708,1773800
2012-12-03,73.269997,73.290001,72.510002,72.559998,59.180676,1671200
2012-12-04,72.580002,72.779999,72.260002,72.459999,59.099133,1325600
2012-12-05,72.580002,72.910004,72.040001,72.599998,59.213337,1913700
2012-12-06,72.540001,72.860001,72.430000,72.830002,59.400909,1273000
2012-12-07,73.110001,73.190002,72.690002,73.040001,59.572189,1845700
2012-12-10,72.989998,73.269997,72.949997,73.129997,59.645592,1318500
2012-12-11,73.440002,73.919998,73.400002,73.589996,60.020779,2300700
2012-12-12,73.940002,74.139999,73.529999,73.620003,60.045250,2046200
2012-12-13,73.599998,73.790001,73.000000,73.199997,59.702686,2235500
2012-12-14,73.019997,73.180000,72.800003,72.889999,59.449848,1810600
2012-12-17,73.120003,73.800003,73.050003,73.800003,60.192055,3289300
2012-12-18,73.940002,74.709999,73.800003,74.660004,60.893482,3438600
2012-12-19,74.839996,74.879997,74.169998,74.199997,60.518311,3682400
2012-12-20,73.720001,74.070000,73.480003,74.059998,60.851051,4601000
2012-12-21,73.019997,73.540001,72.970001,73.430000,60.333447,4402300
2012-12-24,73.199997,73.260002,73.099998,73.180000,60.128021,1429200
2012-12-26,73.320000,73.349998,72.680000,72.830002,59.840439,2479600
2012-12-27,72.879997,73.019997,71.940002,72.769997,59.791145,3277500
2012-12-28,72.330002,72.680000,71.970001,71.980003,59.142040,3618600
2012-12-31,71.879997,73.309998,71.820000,73.279999,60.210171,8359300
2013-01-02,74.529999,75.150002,74.500000,75.139999,61.738449,5037200
2013-01-03,75.120003,75.370003,74.839996,75.029999,61.648060,2634600
2013-01-04,75.139999,75.519997,74.989998,75.410004,61.960274,2512900
2013-01-07,75.180000,75.279999,74.949997,75.209999,61.795956,2511200
2013-01-08,75.110001,75.180000,74.699997,75.010002,61.631626,1407900
2013-01-09,75.190002,75.410004,75.110001,75.239998,61.820587,1421900
2013-01-10,75.620003,75.769997,75.220001,75.760002,62.247868,1403700
2013-01-11,75.760002,75.800003,75.510002,75.769997,62.256058,1248500
2013-01-14,75.750000,75.800003,75.440002,75.690002,62.190365,2745100
2013-01-15,75.400002,75.889999,75.339996,75.830002,62.305370,1109100
2013-01-16,75.680000,75.910004,75.589996,75.769997,62.256058,1211300
2013-01-17,76.110001,76.500000,76.000000,76.290001,62.683315,1534800
2013-01-18,76.320000,76.540001,76.040001,76.500000,62.855892,2173800
2013-01-22,76.500000,76.900002,76.330002,76.900002,63.184547,3583900
2013-01-23,76.930000,77.080002,76.779999,76.989998,63.258488,2295000
2013-01-24,76.919998,77.440002,76.860001,77.080002,63.332439,5386800
2013-01-25,77.379997,77.529999,77.120003,77.510002,63.685745,2997100
2013-01-28,77.599998,77.610001,77.150002,77.440002,63.628246,1634100
2013-01-29,77.339996,77.769997,77.239998,77.699997,63.841839,2279300
2013-01-30,77.690002,77.830002,77.269997,77.389999,63.587143,2074200
2013-01-31,77.330002,77.500000,77.150002,77.250000,63.472115,2611300
2013-02-01,77.779999,78.110001,77.610001,78.000000,64.088341,2550000
2013-02-04,77.639999,77.720001,77.129997,77.180000,63.414581,2457700
2013-02-05,77.620003,78.110001,77.540001,77.910004,64.014412,1609800
2013-02-06,77.680000,78.059998,77.599998,78.050003,64.129433,1739400
2013-02-07,78.050003,78.129997,77.360001,77.910004,64.014412,2260100
2013-02-08,78.029999,78.379997,78.010002,78.379997,64.400566,4399000
2013-02-11,78.360001,78.389999,78.139999,78.339996,64.367706,2112700
2013-02-12,78.339996,78.599998,78.279999,78.470001,64.474510,1568600
2013-02-13,78.680000,78.790001,78.339996,78.580002,64.564873,1346500
2013-02-14,78.349998,78.750000,78.279999,78.680000,64.647064,1287500
2013-02-15,78.750000,78.830002,78.320000,78.589996,64.573120,1248400
2013-02-19,78.709999,79.160004,78.709999,79.139999,65.025017,1763000
2013-02-20,79.110001,79.129997,78.080002,78.089996,64.162300,2507600
2013-02-21,77.889999,77.889999,77.250000,77.559998,63.726818,2641300
2013-02-22,77.919998,78.309998,77.769997,78.309998,64.343048,1833200
2013-02-25,78.680000,78.779999,76.849998,76.870003,63.159908,1979400
2013-02-26,77.190002,77.440002,76.669998,77.360001,63.562489,2505700
2013-02-27,77.269997,78.529999,77.260002,78.309998,64.343048,1442500
2013-02-28,78.309998,78.809998,78.129997,78.239998,64.285530,1564400
2013-03-01,77.959999,78.500000,77.510002,78.419998,64.433441,1884800
2013-03-04,78.239998,78.779999,78.099998,78.779999,64.729233,1418100
2013-03-05,79.150002,79.720001,79.099998,79.570000,65.378326,1855000
2013-03-06,79.839996,79.889999,79.519997,79.690002,65.476929,2045000
2013-03-07,79.800003,79.949997,79.720001,79.879997,65.633041,1564000
2013-03-08,80.230003,80.360001,79.820000,80.269997,65.953491,1984200
2013-03-11,80.190002,80.529999,80.089996,80.500000,66.142464,1610000
2013-03-12,80.470001,80.570000,80.120003,80.360001,66.027428,1505700
2013-03-13,80.370003,80.610001,80.150002,80.510002,66.150681,1021900
2013-03-14,80.720001,80.989998,80.680000,80.959999,66.520424,1328200
2013-03-15,80.900002,80.970001,80.599998,80.870003,66.446487,1850700
2013-03-18,80.139999,80.769997,80.000000,80.430000,66.084953,1983400
2013-03-19,80.599998,80.720001,79.690002,80.209999,65.904182,1522500
2013-03-20,80.650002,80.930000,80.559998,80.809998,66.397148,1475900
2013-03-21,80.339996,80.610001,79.989998,80.160004,65.863098,1418500
2013-03-22,80.029999,80.320000,79.970001,80.290001,66.270828,1648200
2013-03-25,80.550003,80.699997,79.720001,80.019997,66.047981,2905700
2013-03-26,80.339996,80.629997,80.239998,80.620003,66.543221,1322900
2013-03-27,80.160004,80.709999,80.010002,80.680000,66.592743,2494200
2013-03-28,80.669998,81.019997,80.580002,80.959999,66.823868,1897700
2013-04-01,80.949997,81.059998,80.320000,80.529999,66.468956,3097600
2013-04-02,80.860001,81.040001,80.540001,80.769997,66.667038,2480900
2013-04-03,80.820000,80.879997,79.680000,79.889999,65.940666,2266100
2013-04-04,80.010002,80.330002,79.820000,80.239998,66.229568,1317800
2013-04-05,79.260002,80.010002,79.139999,79.959999,65.998428,1533500
2013-04-08,80.000000,80.470001,79.730003,80.449997,66.402916,1927500
2013-04-09,80.599998,80.989998,80.339996,80.680000,66.592743,1178300
2013-04-10,80.879997,81.800003,80.870003,81.720001,67.451157,2209500
2013-04-11,81.730003,82.279999,81.690002,82.029999,67.707031,1263200
2013-04-12,81.760002,81.919998,81.320000,81.739998,67.467659,1413500
2013-04-15,81.449997,81.449997,79.739998,79.750000,65.825127,3054500
2013-04-16,80.360001,80.980003,80.139999,80.930000,66.799088,1945500
2013-04-17,80.389999,80.419998,79.290001,79.720001,65.800392,2688400
2013-04-18,79.849998,79.910004,78.930000,79.220001,65.387657,1505800
2013-04-19,79.489998,80.010002,79.230003,79.980003,66.014961,965500
2013-04-22,80.129997,80.500000,79.550003,80.320000,66.295609,1237200
2013-04-23,80.720001,81.239998,80.389999,81.190002,67.013702,1957600
2013-04-24,81.199997,81.500000,81.070000,81.309998,67.112747,1039800
2013-04-25,81.540001,82.040001,81.449997,81.639999,67.385139,1120900
2013-04-26,81.529999,81.680000,81.220001,81.489998,67.261337,1150200
2013-04-29,81.709999,82.190002,81.589996,82.010002,67.690521,2118600
2013-04-30,82.019997,82.300003,81.690002,82.260002,67.896873,1740800
2013-05-01,82.110001,82.169998,81.379997,81.419998,67.203529,2159700
2013-05-02,81.610001,82.320000,81.610001,82.269997,67.905128,1616200
2013-05-03,82.989998,83.379997,82.860001,83.040001,68.540680,2382900
2013-05-06,83.150002,83.459999,83.099998,83.360001,68.804787,1879100
2013-05-07,83.580002,83.830002,83.309998,83.820000,69.184479,1967400
2013-05-08,83.720001,84.209999,83.680000,84.209999,69.506393,1734900
2013-05-09,84.190002,84.349998,83.739998,83.930000,69.275284,1495200
2013-05-10,84.040001,84.300003,83.809998,84.300003,69.580666,1333200
2013-05-13,84.190002,84.440002,83.959999,84.320000,69.597183,1285300
2013-05-14,84.400002,85.250000,84.400002,85.190002,70.315269,1440100
2013-05-15,85.059998,85.790001,85.019997,85.559998,70.620659,2743600
2013-05-16,85.529999,85.760002,85.099998,85.209999,70.331772,2006200
2013-05-17,85.570000,86.089996,85.459999,86.080002,71.049866,1540200
2013-05-20,86.010002,86.389999,85.900002,86.070000,71.041618,1680900
2013-05-21,86.139999,86.480003,85.860001,86.209999,71.157173,1483200
2013-05-22,86.279999,87.089996,85.000000,85.360001,70.455582,3378000
2013-05-23,84.489998,85.370003,84.320000,85.199997,70.323517,2748400
2013-05-24,84.660004,85.099998,84.379997,85.089996,70.232727,1151700
2013-05-28,86.029999,86.419998,85.339996,85.639999,70.686707,2120900
2013-05-29,85.199997,85.320000,84.570000,85.059998,70.207970,2420800
2013-05-30,85.160004,85.769997,85.080002,85.410004,70.496864,1630000
2013-05-31,85.180000,85.650002,84.199997,84.269997,69.555916,2005100
2013-06-03,84.449997,84.660004,83.739998,84.610001,69.836555,3620100
